cross,reference,chr,start,end,crossovers,scrossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr1,11900000,12000000,0,0.0026962700945331,19,16,0,7,7,7,0,2,1,0,2,2,0,1,0,41,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12000000,12100000,0,0.0024266430850798,40,23,0,5,5,42,0,6,8,3,9,0,0,0,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12100000,12200000,0,0.0021839787765718,27,4,0,1,41,20,0,2,1,1,0,3,0,0,0,23,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12200000,12300000,0,0.0019655808989146,33,27,0,5,17,26,1,15,2,3,1,3,0,0,0,17,16,4,3,0,0,0,0,0,0,0,0,0,12,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12300000,12400000,0,0.0017690228090232,7,9,0,0,1,25,0,6,2,6,2,0,0,3,0,43,6,2,1,1,1,0,0,0,0,0,0,0,14,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12400000,12500000,0,0.0015921205281209,25,10,0,1,1,9,0,0,0,1,0,0,0,0,0,61,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12500000,12600000,0,0.0014329084753088,8,10,0,0,0,3,0,0,2,0,0,0,0,1,0,62,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12600000,12700000,0,0.0012896176277779,27,16,0,10,9,25,0,7,0,2,0,0,0,0,0,43,10,11,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12700000,12800000,0,0.0011606558650001,28,16,1,6,7,17,1,11,9,1,0,0,0,3,0,58,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12800000,12900000,0,0.0010445902785001,23,4,0,0,0,12,0,1,1,0,0,0,0,0,0,74,6,7,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,12900000,13000000,0,0.0009401312506501,7,5,1,0,0,14,0,4,1,0,0,0,0,0,0,47,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13000000,13100000,0,0.0008461181255851,12,3,0,0,2,22,0,0,0,0,0,1,0,0,0,39,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13100000,13200000,0,0.0007615063130265,18,16,0,2,0,11,0,5,2,2,2,0,0,4,0,45,5,0,0,2,0,0,0,0,0,0,0,0,5,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13200000,13300000,0,0.0006853556817239,23,14,0,4,3,19,1,0,1,1,0,3,0,0,0,33,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13300000,13400000,0,0.0006168201135515,25,8,0,0,4,14,0,0,1,3,0,0,0,0,0,60,4,5,1,1,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13400000,13500000,0,0.0005551381021963,33,16,0,20,3,23,0,8,2,2,0,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13500000,13600000,0,0.0004996242919767,43,6,0,4,0,27,0,1,0,3,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13600000,13700000,0,0.000449661862779,41,11,0,11,3,40,0,2,1,1,0,1,0,0,0,28,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13700000,13800000,0,0.0004046956765011,25,13,0,16,6,32,0,15,2,3,0,1,0,0,0,50,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13800000,13900000,0,0.000364226108851,22,9,0,8,3,22,0,10,0,2,0,1,0,0,0,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,13900000,14000000,0,0.0003278034979659,30,18,1,6,0,18,0,5,0,2,8,1,0,3,0,43,16,3,0,2,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14000000,14100000,0,0.0002950231481693,23,7,0,2,5,18,1,8,5,2,7,0,0,1,0,29,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14100000,14200000,0,0.0002655208333524,18,8,0,0,7,19,0,2,1,3,0,3,0,0,0,40,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14200000,14300000,0,0.0002389687500171,42,12,0,0,7,15,0,2,4,0,1,1,0,0,0,54,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14300000,14400000,0,0.0002150718750154,25,4,0,0,7,15,2,2,3,1,1,0,0,0,0,64,23,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14400000,14500000,0,0.0001935646875139,18,1,0,6,10,11,0,0,1,0,0,4,0,0,0,48,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14500000,14600000,1,0.1001742082187625,15,8,0,1,84,16,0,1,0,3,1,1,0,0,0,31,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14600000,14700000,0,0.0901567873968862,28,9,0,1,2,10,0,0,0,5,0,4,0,0,0,21,20,2,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14700000,14800000,0,0.0811411086571976,23,12,0,0,2,36,0,0,4,1,0,1,0,0,0,26,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14800000,14900000,0,0.0730269977914778,6,20,0,0,1,9,0,1,2,2,0,2,0,0,0,43,14,6,0,2,0,0,0,2,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,14900000,15000000,0,0.0657242980123301,20,14,0,4,6,22,0,2,5,1,4,1,0,0,0,42,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15000000,15100000,0,0.059151868211097,34,8,0,10,9,29,0,1,1,3,1,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15100000,15200000,0,0.0532366813899873,25,5,0,11,8,25,0,1,1,7,0,1,0,0,0,32,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15200000,15300000,0,0.0479130132509886,14,4,0,0,3,12,0,4,2,0,0,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15300000,15400000,1,0.1431217119258898,13,11,0,1,1,12,1,9,3,2,3,7,0,0,0,32,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15400000,15500000,0,0.1288095407333008,17,21,0,0,5,15,0,7,3,0,0,4,0,0,0,46,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15500000,15600000,0,0.1159285866599707,24,19,0,5,19,19,0,6,3,4,12,3,0,0,0,46,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15600000,15700000,0,0.1043357279939736,13,9,0,1,38,7,0,4,3,1,3,3,0,0,0,39,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15700000,15800000,0,0.0939021551945762,7,3,0,3,0,0,0,0,0,0,1,1,0,0,0,56,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15800000,15900000,0,0.0845119396751186,11,30,0,1,0,11,1,4,6,0,11,1,0,0,0,43,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,15900000,16000000,1,0.1760607457076068,15,6,0,0,3,0,0,3,1,1,2,0,0,0,0,64,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16000000,16100000,0,0.1584546711368461,16,7,0,0,3,19,0,4,2,1,0,0,0,0,0,46,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16100000,16200000,0,0.1426092040231615,18,18,0,3,0,12,0,2,0,0,5,1,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16200000,16300000,0,0.1283482836208453,21,21,0,0,3,4,1,0,3,1,2,0,0,0,0,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16300000,16400000,0,0.1155134552587608,19,16,0,3,5,12,0,0,3,0,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16400000,16500000,0,0.1039621097328847,15,4,0,3,2,21,0,0,3,0,1,1,0,1,0,69,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16500000,16600000,0,0.0935658987595962,24,13,0,1,2,7,0,0,5,1,0,0,0,1,0,42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16600000,16700000,0,0.0842093088836366,28,26,0,3,0,8,0,8,3,4,6,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16700000,16800000,0,0.0757883779952729,18,24,0,1,7,8,0,0,4,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16800000,16900000,0,0.0682095401957457,24,12,0,4,14,10,0,1,6,2,8,0,0,0,0,45,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,16900000,17000000,0,0.0613885861761711,5,8,0,0,1,3,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17000000,17100000,0,0.055249727558554,20,10,3,0,1,2,0,2,2,4,2,1,0,0,0,42,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17100000,17200000,0,0.0497247548026986,15,16,0,0,4,24,0,6,3,3,0,7,0,0,0,28,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17200000,17300000,1,0.1447522793224287,20,20,1,1,4,31,0,5,7,4,2,7,0,0,0,29,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17300000,17400000,0,0.1302770513901859,20,16,1,1,4,22,0,5,7,3,2,7,0,0,0,24,6,1,0,0,1,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17400000,17500000,0,0.1172493462511673,17,21,3,0,1,19,0,6,1,6,0,6,0,0,0,34,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17500000,17600000,0,0.1055244116260505,12,17,0,0,3,20,0,6,5,2,0,8,0,0,0,28,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17600000,17700000,0,0.0949719704634455,22,6,2,0,1,20,0,6,3,5,4,3,0,0,0,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17700000,17800000,1,0.1854747734171009,12,10,1,0,1,4,0,0,0,1,0,0,0,0,0,60,5,2,0,1,0,0,4,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17800000,17900000,0,0.1669272960753909,6,6,1,0,5,18,0,0,1,0,0,1,0,0,0,33,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,17900000,18000000,0,0.1502345664678518,14,10,0,4,3,25,0,5,4,2,0,4,0,0,1,30,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18000000,18100000,0,0.1352111098210666,16,15,2,0,3,24,0,3,4,4,2,2,0,0,0,29,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18100000,18200000,0,0.1216899988389599,7,19,0,0,2,14,0,5,6,3,0,8,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18200000,18300000,0,0.1095209989550639,27,10,0,9,4,22,0,0,2,2,0,2,0,0,0,50,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18300000,18400000,1,0.1985688990595575,18,9,0,21,9,17,0,0,0,5,1,0,0,0,0,34,1,7,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18400000,18500000,1,0.2787120091536018,37,7,0,22,9,26,0,2,0,7,0,0,0,0,0,35,2,2,0,0,0,0,0,0,0,0,0,0,15,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18500000,18600000,0,0.2508408082382417,29,13,0,1,2,10,0,0,1,1,0,1,0,0,0,61,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18600000,18700000,0,0.2257567274144175,32,17,0,3,2,5,0,2,9,2,0,0,0,2,0,31,2,7,0,0,0,0,0,0,0,0,0,1,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18700000,18800000,0,0.2031810546729757,27,5,0,0,1,18,0,0,3,0,0,0,0,0,0,52,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18800000,18900000,0,0.1828629492056782,30,8,0,2,6,14,1,2,2,1,2,0,0,0,0,44,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,18900000,19000000,0,0.1645766542851103,23,10,0,3,0,4,0,0,2,1,0,0,0,0,0,35,5,3,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19000000,19100000,0,0.1481189888565993,35,19,0,12,6,30,0,0,0,4,0,0,0,0,0,54,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19100000,19200000,0,0.1333070899709394,22,10,0,0,0,15,0,0,1,0,0,3,0,0,0,36,2,14,0,0,0,0,2,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19200000,19300000,0,0.1199763809738454,26,13,0,0,0,9,0,0,0,0,0,0,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19300000,19400000,0,0.1079787428764609,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19400000,19500000,0,0.0971808685888148,30,14,0,1,28,11,0,1,2,7,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19500000,19600000,0,0.0874627817299333,34,21,0,2,12,14,0,9,2,10,2,3,0,0,1,20,0,2,4,4,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19600000,19700000,0,0.07871650355694,18,6,0,0,3,13,1,4,1,0,2,0,0,0,0,52,4,3,5,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19700000,19800000,0,0.070844853201246,20,8,0,0,9,21,1,7,2,0,0,0,0,0,0,47,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19800000,19900000,1,0.1637603678811214,18,11,0,0,7,13,0,2,1,0,1,0,0,0,0,53,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,19900000,20000000,0,0.1473843310930092,35,12,0,1,5,14,0,2,1,1,2,0,0,0,0,38,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20000000,20100000,0,0.1326458979837083,11,3,0,0,3,13,0,3,0,1,1,0,0,0,0,63,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20100000,20200000,0,0.1193813081853375,30,9,0,3,13,25,0,5,1,0,8,2,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20200000,20300000,0,0.1074431773668037,32,22,0,0,13,0,0,1,6,0,0,0,0,0,0,60,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20300000,20400000,0,0.0966988596301234,15,13,0,0,4,0,0,4,3,0,1,0,0,0,0,54,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20400000,20500000,0,0.087028973667111,39,20,0,0,15,1,0,3,1,5,2,0,0,0,2,51,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20500000,20600000,0,0.0783260763003999,30,12,0,0,4,29,0,1,2,1,0,0,0,0,0,46,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20600000,20700000,0,0.0704934686703599,15,10,0,0,8,15,0,3,2,0,5,0,0,0,0,37,3,1,0,4,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20700000,20800000,0,0.0634441218033239,7,16,0,1,3,14,0,1,2,1,0,1,0,1,0,30,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20800000,20900000,0,0.0570997096229915,7,3,0,0,1,5,0,0,5,0,0,0,0,0,0,77,0,7,3,0,0,0,0,0,0,0,0,1,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,20900000,21000000,0,0.0513897386606924,15,8,0,0,9,8,0,0,1,1,0,1,0,0,0,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21000000,21100000,0,0.0462507647946231,12,16,0,0,9,14,0,5,1,1,1,3,0,0,0,57,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21100000,21200000,0,0.0416256883151608,10,5,0,1,0,1,0,0,1,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21200000,21300000,1,0.1374631194836447,10,8,0,0,0,3,0,0,2,2,0,0,0,0,0,69,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21300000,21400000,0,0.1237168075352802,17,2,0,1,0,27,0,0,4,0,0,0,1,0,0,29,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21400000,21500000,0,0.1113451267817522,17,4,1,2,7,37,0,6,2,0,5,0,0,0,0,21,14,2,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21500000,21600000,0,0.100210614103577,23,9,1,10,2,27,0,1,1,7,0,1,0,0,0,28,3,0,0,1,0,0,0,0,0,0,0,0,15,16,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21600000,21700000,0,0.0901895526932193,12,6,0,3,0,15,0,1,1,0,3,1,0,0,0,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21700000,21800000,0,0.0811705974238974,30,9,0,0,1,19,0,0,2,1,0,0,0,0,0,56,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21800000,21900000,0,0.0730535376815076,38,14,2,4,0,23,1,7,3,0,3,0,0,6,0,34,14,2,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,21900000,22000000,0,0.0657481839133568,33,8,0,5,4,30,1,5,2,0,3,0,0,2,0,40,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22000000,22100000,0,0.0591733655220212,29,7,0,0,4,19,0,2,2,0,2,2,0,0,0,51,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22100000,22200000,0,0.053256028969819,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,22200000,22300000,0,0.0479304260728371,13,8,0,1,0,8,0,1,0,0,0,2,0,0,0,43,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22300000,22400000,0,0.0431373834655534,30,12,0,23,10,28,0,0,0,4,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22400000,22500000,0,0.0388236451189981,10,12,0,13,6,7,0,0,1,1,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22500000,22600000,0,0.0349412806070983,10,12,0,10,7,17,0,1,1,9,1,0,0,0,0,50,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22600000,22700000,0,0.0314471525463884,7,3,0,2,3,24,0,0,2,0,2,0,0,0,0,26,0,13,0,4,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22700000,22800000,0,0.0283024372917496,7,8,0,0,3,28,0,0,1,6,0,1,0,0,0,31,5,16,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,22800000,22900000,0,0.0254721935625746,15,13,0,2,1,41,0,0,3,0,2,0,0,0,0,26,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,22900000,23000000,0,0.0229249742063172,2,7,0,1,8,34,0,0,3,6,1,1,0,0,0,29,2,8,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23000000,23100000,0,0.0206324767856854,17,12,0,15,5,25,0,0,2,14,2,1,0,0,0,27,3,4,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23100000,23200000,0,0.0185692291071169,19,14,0,0,0,17,0,1,1,0,0,1,0,0,0,77,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23200000,23300000,0,0.0167123061964052,30,16,3,0,3,24,0,0,1,1,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23300000,23400000,0,0.0150410755767647,25,8,0,0,13,22,0,4,4,3,2,0,0,1,0,22,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23400000,23500000,0,0.0135369680190882,18,1,0,1,1,18,0,9,3,0,2,0,0,0,0,43,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23500000,23600000,0,0.0121832712171794,35,10,1,7,1,26,0,9,1,2,6,0,0,5,0,20,16,4,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23600000,23700000,0,0.0109649440954614,6,4,2,0,2,8,0,5,4,0,0,0,0,2,0,23,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23700000,23800000,0,0.0098684496859153,13,3,0,1,5,16,0,0,4,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23800000,23900000,0,0.0088816047173237,23,8,0,1,3,29,0,2,0,1,0,0,0,0,0,58,2,3,0,1,0,0,0,0,0,0,0,0,1,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,23900000,24000000,0,0.0079934442455914,11,10,0,0,0,6,0,0,0,1,0,0,0,0,0,30,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,24000000,24100000,1,0.1071940998210322,4,7,0,0,7,10,0,1,1,1,0,0,1,0,0,74,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
