cross,reference,chr,start,end,crossovers,scrossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr1,25900000,26000000,0,0.0144803333867651,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,26000000,26100000,0,0.0130323000480886,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,26100000,26200000,0,0.0117290700432797,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,26200000,26300000,0,0.0105561630389518,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,26300000,26400000,0,0.0095005467350566,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,26400000,26500000,0,0.0085504920615509,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,26500000,26600000,0,0.0076954428553958,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,26600000,26700000,0,0.0069258985698562,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,26700000,26800000,0,0.0062333087128706,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,26800000,26900000,0,0.0056099778415835,3,3,12,10
lycopersicum_pimpinellifolium,lycopersicum,chr1,26900000,27000000,0,0.0050489800574252,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,27000000,27100000,0,0.0045440820516827,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,27100000,27200000,0,0.0040896738465144,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,27200000,27300000,0,0.0036807064618629,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,27300000,27400000,0,0.0033126358156766,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,27400000,27500000,0,0.002981372234109,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,27500000,27600000,0,0.0026832350106981,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,27600000,27700000,0,0.0024149115096283,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,27700000,27800000,0,0.0021734203586654,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,27800000,27900000,0,0.0019560783227989,7,7,16,13
lycopersicum_pimpinellifolium,lycopersicum,chr1,27900000,28000000,0,0.001760470490519,2,2,17,12
lycopersicum_pimpinellifolium,lycopersicum,chr1,28000000,28100000,0,0.0015844234414671,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28100000,28200000,0,0.0014259810973204,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28200000,28300000,0,0.0012833829875883,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28300000,28400000,0,0.0011550446888295,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28400000,28500000,0,0.0010395402199465,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,28500000,28600000,0,0.0009355861979519,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28600000,28700000,0,0.0008420275781567,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,28700000,28800000,0,0.000757824820341,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,28800000,28900000,0,0.0006820423383069,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,28900000,29000000,0,0.0006138381044762,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,29000000,29100000,0,0.0005524542940286,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,29100000,29200000,1,0.1004972088646257,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,29200000,29300000,0,0.0904474879781632,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,29300000,29400000,0,0.0814027391803468,9,9,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr1,29400000,29500000,0,0.0732624652623122,3,3,15,12
lycopersicum_pimpinellifolium,lycopersicum,chr1,29500000,29600000,0,0.0659362187360809,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,29600000,29700000,0,0.0593425968624728,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,29700000,29800000,0,0.0534083371762256,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,29800000,29900000,0,0.048067503458603,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,29900000,30000000,0,0.0432607531127427,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30000000,30100000,0,0.0389346778014684,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,30100000,30200000,0,0.0350412100213216,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30200000,30300000,0,0.0315370890191894,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30300000,30400000,0,0.0283833801172705,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30400000,30500000,0,0.0255450421055434,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,30500000,30600000,0,0.0229905378949891,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30600000,30700000,0,0.0206914841054902,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30700000,30800000,0,0.0186223356949411,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,30800000,30900000,0,0.016760102125447,2,2,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr1,30900000,31000000,0,0.0150840919129023,3,3,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,31000000,31100000,0,0.0135756827216121,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,31100000,31200000,0,0.0122181144494509,2,2,12,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,31200000,31300000,1,0.1109963030045058,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31300000,31400000,0,0.0998966727040552,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31400000,31500000,1,0.1899070054336497,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31500000,31600000,0,0.1709163048902847,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31600000,31700000,0,0.1538246744012563,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,31700000,31800000,0,0.1384422069611307,5,5,13,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,31800000,31900000,0,0.1245979862650176,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,31900000,32000000,0,0.1121381876385158,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32000000,32100000,0,0.1009243688746642,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32100000,32200000,0,0.0908319319871978,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,32200000,32300000,0,0.081748738788478,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32300000,32400000,0,0.0735738649096302,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32400000,32500000,0,0.0662164784186672,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,32500000,32600000,0,0.0595948305768005,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,32600000,32700000,0,0.0536353475191204,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,32700000,32800000,0,0.0482718127672084,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,32800000,32900000,0,0.0434446314904875,4,4,8,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,32900000,33000000,0,0.0391001683414388,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,33000000,33100000,0,0.0351901515072949,4,4,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr1,33100000,33200000,0,0.0316711363565654,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,33200000,33300000,0,0.0285040227209089,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33300000,33400000,0,0.025653620448818,2,2,10,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,33400000,33500000,0,0.0230882584039362,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33500000,33600000,0,0.0207794325635426,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,33600000,33700000,0,0.0187014893071883,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,33700000,33800000,0,0.0168313403764695,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33800000,33900000,0,0.0151482063388225,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33900000,34000000,0,0.0136333857049402,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,34000000,34100000,0,0.0122700471344462,1,1,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr1,34100000,34200000,1,0.1110430424210016,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34200000,34300000,0,0.0999387381789014,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34300000,34400000,0,0.0899448643610113,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,34400000,34500000,0,0.0809503779249102,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,34500000,34600000,0,0.0728553401324191,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34600000,34700000,0,0.0655698061191772,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34700000,34800000,0,0.0590128255072595,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,34800000,34900000,0,0.0531115429565335,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,34900000,35000000,0,0.0478003886608802,5,5,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,35000000,35100000,0,0.0430203497947922,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35100000,35200000,0,0.0387183148153129,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,35200000,35300000,0,0.0348464833337816,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,35300000,35400000,0,0.0313618350004035,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35400000,35500000,0,0.0282256515003631,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35500000,35600000,0,0.0254030863503268,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35600000,35700000,1,0.1228627777152941,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,35700000,35800000,0,0.1105764999437647,1,1,10,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,35800000,35900000,0,0.0995188499493882,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35900000,36000000,0,0.0895669649544494,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36000000,36100000,0,0.0806102684590045,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36100000,36200000,0,0.072549241613104,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,36200000,36300000,0,0.0652943174517936,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36300000,36400000,0,0.0587648857066143,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36400000,36500000,0,0.0528883971359528,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36500000,36600000,0,0.0475995574223575,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36600000,36700000,0,0.0428396016801218,1,1,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr1,36700000,36800000,0,0.0385556415121096,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36800000,36900000,0,0.0347000773608986,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,36900000,37000000,0,0.0312300696248088,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr1,37000000,37100000,0,0.0281070626623279,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,37100000,37200000,0,0.0252963563960951,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37200000,37300000,0,0.0227667207564856,1,1,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr1,37300000,37400000,0,0.020490048680837,1,1,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,37400000,37500000,0,0.0184410438127533,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37500000,37600000,0,0.016596939431478,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37600000,37700000,0,0.0149372454883302,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37700000,37800000,0,0.0134435209394972,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37800000,37900000,0,0.0120991688455474,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,37900000,38000000,0,0.0108892519609927,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38000000,38100000,0,0.0098003267648934,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38100000,38200000,0,0.0088202940884041,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38200000,38300000,0,0.0079382646795637,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38300000,38400000,0,0.0071444382116073,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38400000,38500000,0,0.0064299943904466,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,38500000,38600000,0,0.0057869949514019,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,38600000,38700000,0,0.0052082954562617,6,6,40,39
lycopersicum_pimpinellifolium,lycopersicum,chr1,38700000,38800000,0,0.0046874659106355,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38800000,38900000,0,0.004218719319572,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38900000,39000000,1,0.1037968473876148,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39000000,39100000,0,0.0934171626488533,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39100000,39200000,0,0.084075446383968,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39200000,39300000,0,0.0756679017455712,1,1,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,39300000,39400000,0,0.068101111571014,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39400000,39500000,0,0.0612910004139126,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,39500000,39600000,0,0.0551619003725214,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,39600000,39700000,0,0.0496457103352692,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39700000,39800000,0,0.0446811393017423,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39800000,39900000,0,0.0402130253715681,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,39900000,40000000,0,0.0361917228344113,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40000000,40100000,0,0.0325725505509701,3,3,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,40100000,40200000,0,0.0293152954958731,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr1,40200000,40300000,0,0.0263837659462858,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40300000,40400000,0,0.0237453893516572,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,40400000,40500000,0,0.0213708504164915,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40500000,40600000,0,0.0192337653748423,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40600000,40700000,0,0.0173103888373581,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40700000,40800000,0,0.0155793499536223,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40800000,40900000,0,0.01402141495826,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40900000,41000000,0,0.012619273462434,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41000000,41100000,0,0.0113573461161906,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,41100000,41200000,0,0.0102216115045716,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,41200000,41300000,0,0.0091994503541144,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,41300000,41400000,0,0.008279505318703,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41400000,41500000,0,0.0074515547868327,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,41500000,41600000,0,0.0067063993081494,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41600000,41700000,0,0.0060357593773344,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,41700000,41800000,0,0.005432183439601,3,3,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,41800000,41900000,0,0.0048889650956409,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41900000,42000000,0,0.0044000685860768,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42000000,42100000,0,0.0039600617274691,6,6,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,42100000,42200000,0,0.0035640555547222,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,42200000,42300000,0,0.00320764999925,0,0,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,42300000,42400000,0,0.002886884999325,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,42400000,42500000,0,0.0025981964993925,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42500000,42600000,0,0.0023383768494532,0,0,9,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,42600000,42700000,0,0.0021045391645079,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,42700000,42800000,0,0.0018940852480571,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42800000,42900000,0,0.0017046767232514,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,42900000,43000000,0,0.0015342090509262,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43000000,43100000,0,0.0013807881458336,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,43100000,43200000,0,0.0012427093312502,1,1,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,43200000,43300000,0,0.0011184383981252,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43300000,43400000,0,0.0010065945583127,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43400000,43500000,0,0.0009059351024814,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43500000,43600000,1,0.1008153415922333,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,43600000,43700000,0,0.0907338074330099,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43700000,43800000,0,0.0816604266897089,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,43800000,43900000,0,0.0734943840207381,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43900000,44000000,0,0.0661449456186643,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44000000,44100000,0,0.0595304510567978,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44100000,44200000,0,0.053577405951118,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,44200000,44300000,0,0.0482196653560062,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44300000,44400000,0,0.0433976988204056,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44400000,44500000,0,0.039057928938365,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44500000,44600000,0,0.0351521360445285,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44600000,44700000,0,0.0316369224400757,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44700000,44800000,0,0.0284732301960681,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44800000,44900000,0,0.0256259071764613,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44900000,45000000,0,0.0230633164588151,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45000000,45100000,0,0.0207569848129336,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45100000,45200000,0,0.0186812863316403,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45200000,45300000,0,0.0168131576984762,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45300000,45400000,0,0.0151318419286286,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45400000,45500000,0,0.0136186577357657,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45500000,45600000,0,0.0122567919621892,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45600000,45700000,0,0.0110311127659702,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45700000,45800000,0,0.0099280014893732,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45800000,45900000,0,0.0089352013404359,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45900000,46000000,0,0.0080416812063923,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,46000000,46100000,0,0.0072375130857531,4,4,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,46100000,46200000,0,0.0065137617771777,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46200000,46300000,0,0.00586238559946,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46300000,46400000,0,0.005276147039514,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46400000,46500000,0,0.0047485323355626,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46500000,46600000,0,0.0042736791020063,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,46600000,46700000,1,0.1038463111918057,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,46700000,46800000,0,0.0934616800726251,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46800000,46900000,0,0.0841155120653626,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,46900000,47000000,0,0.0757039608588263,1,1,1,1
